antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Lawrence of Arabia (1962)'}),"frozenset({""Schindler's List (1993)""})",0.15392781316348195,0.2813163481953291,0.0870488322717622,0.5655172413793104,2.0102537410540013,1.0,0.043746421986918554,1.6541131668520204,0.5939804755638523,0.24999999999999997,0.3954464422146387,0.4374756018217306
"frozenset({'Clockwork Orange, A (1971)'})","frozenset({'Shawshank Redemption, The (1994)'})",0.16985138004246284,0.27070063694267515,0.09235668789808917,0.54375,2.008676470588235,1.0,0.04637781113500209,1.5984643573859172,0.6049034306376223,0.26524390243902435,0.3743995633187773,0.4424632352941176
"frozenset({'Graduate, The (1967)'})",frozenset({'Monty Python and the Holy Grail (1974)'}),0.19957537154989385,0.25690021231422505,0.1029723991507431,0.5159574468085106,2.0083963425356077,1.0,0.051701443826885025,1.5351951657684142,0.6272799365582871,0.2912912912912913,0.3486170212765957,0.4583919465447512
"frozenset({'Silence of the Lambs, The (1991)'})","frozenset({'Shawshank Redemption, The (1994)'})",0.3651804670912951,0.27070063694267515,0.19851380042462846,0.5436046511627908,2.008139534883721,1.0,0.09965921538399125,1.5979552923039475,0.7908178777743995,0.45388349514563114,0.3742002640398092,0.6384689922480621
"frozenset({'Shawshank Redemption, The (1994)'})","frozenset({'Silence of the Lambs, The (1991)'})",0.27070063694267515,0.3651804670912951,0.19851380042462846,0.7333333333333334,2.008139534883721,1.0,0.09965921538399125,2.3805732484076443,0.6883684001587933,0.45388349514563114,0.5799331103678931,0.6384689922480621
frozenset({'Forrest Gump (1994)'}),"frozenset({'Silence of the Lambs, The (1991)'})",0.23885350318471338,0.3651804670912951,0.1751592356687898,0.7333333333333333,2.0081395348837208,1.0,0.08793460180940403,2.380573248407643,0.6595663750475467,0.4084158415841584,0.5799331103678929,0.6064922480620155
"frozenset({'Terminator, The (1984)'})",frozenset({'Pulp Fiction (1994)'}),0.23036093418259024,0.31210191082802546,0.14437367303609341,0.6267281105990783,2.008088027837863,1.0,0.07247758529757799,1.842887473460722,0.6522718052738337,0.36266666666666664,0.4573732718894008,0.5446565723063419
"frozenset({'Usual Suspects, The (1995)'})","frozenset({""Schindler's List (1993)""})",0.24628450106157113,0.2813163481953291,0.13906581740976645,0.564655172413793,2.00718932986337,1.0,0.06978196095401662,1.6508376952344912,0.6657563702827654,0.3579234972677595,0.39424693118728665,0.5294973975276512
frozenset({'Gandhi (1982)'}),"frozenset({'Silence of the Lambs, The (1991)'})",0.15498938428874734,0.3651804670912951,0.11358811040339703,0.7328767123287672,2.006889136667729,1.0,0.05698901465464004,2.37650389242746,0.5937397266707369,0.2793733681462141,0.57921381774866,0.5219616119783371
"frozenset({'Graduate, The (1967)'})","frozenset({""Schindler's List (1993)""})",0.19957537154989385,0.2813163481953291,0.11252653927813164,0.5638297872340425,2.0042553191489363,1.0,0.056382724563989524,1.6477137382838796,0.6259946949602122,0.30547550432276654,0.39309846318237535,0.4819148936170213
frozenset({'Vertigo (1958)'}),frozenset({'Back to the Future (1985)'}),0.17197452229299362,0.2494692144373673,0.08598726114649681,0.5,2.0042553191489363,1.0,0.043084912166822184,1.5010615711252653,0.6051282051282051,0.2563291139240506,0.33380480905233384,0.42234042553191486
"frozenset({""One Flew Over the Cuckoo's Nest (1975)""})",frozenset({'Back to the Future (1985)'}),0.24416135881104034,0.2494692144373673,0.12208067940552017,0.5,2.0042553191489363,1.0,0.06116993702696977,1.5010615711252653,0.6629213483146067,0.32857142857142857,0.33380480905233384,0.49468085106382975
frozenset({'North by Northwest (1959)'}),"frozenset({'Empire Strikes Back, The (1980)'})",0.16348195329087048,0.31104033970276007,0.10191082802547771,0.6233766233766235,2.004166481982182,1.0,0.0510613457386146,1.8293066842374994,0.5989583333333334,0.2735042735042735,0.4533448061953457,0.4755108372855814
frozenset({'Stand by Me (1986)'}),frozenset({'Raiders of the Lost Ark (1981)'}),0.16348195329087048,0.36942675159235666,0.12101910828025478,0.7402597402597403,2.003806538289297,1.0,0.06062450133203511,2.4277070063694275,0.5988511888859204,0.29381443298969073,0.58808867899777,0.533922973578146
frozenset({'Die Hard (1988)'}),"frozenset({'Princess Bride, The (1987)'})",0.17728237791932058,0.2632696390658174,0.09341825902335456,0.5269461077844312,2.001545296503767,1.0,0.04674519137580519,1.5573920288102343,0.6082111436950146,0.2691131498470948,0.35790091287166304,0.4408924087309253
frozenset({'Seven (Se7en) (1995)'}),"frozenset({'Princess Bride, The (1987)'})",0.17728237791932058,0.2632696390658174,0.09341825902335456,0.5269461077844312,2.001545296503767,1.0,0.04674519137580519,1.5573920288102343,0.6082111436950146,0.2691131498470948,0.35790091287166304,0.4408924087309253
frozenset({'Aladdin (1992)'}),"frozenset({'Shawshank Redemption, The (1994)'})",0.15286624203821655,0.27070063694267515,0.08280254777070063,0.5416666666666666,2.0009803921568627,1.0,0.04142155868392226,1.5911986103068902,0.5905147484094851,0.24299065420560745,0.3715429403202329,0.4237745098039215
frozenset({'To Kill a Mockingbird (1962)'}),"frozenset({'Silence of the Lambs, The (1991)'})",0.20488322717622082,0.3651804670912951,0.14968152866242038,0.7305699481865284,2.0005723581154355,1.0,0.07486217606303613,2.356157112526539,0.6290183601776365,0.356060606060606,0.5755800856048658,0.5702268345583805
frozenset({'Dances with Wolves (1990)'}),"frozenset({'Silence of the Lambs, The (1991)'})",0.17728237791932058,0.3651804670912951,0.12951167728237792,0.7305389221556887,2.0004873972984267,1.0,0.06477161570674493,2.3558858221278616,0.6078900052882074,0.31362467866323906,0.575531211823844,0.5425950424731932
"frozenset({'Shining, The (1980)'})","frozenset({'Empire Strikes Back, The (1980)'})",0.14331210191082802,0.31104033970276007,0.08917197452229299,0.6222222222222222,2.0004550625711035,1.0,0.04459612966043247,1.823716747845635,0.5837758895379713,0.24418604651162787,0.45166923472008225,0.45445582100872206
frozenset({'Young Frankenstein (1974)'}),frozenset({'Pulp Fiction (1994)'}),0.14968152866242038,0.31210191082802546,0.09341825902335456,0.624113475177305,1.9997105225068752,1.0,0.0467023679121533,1.8300685013820457,0.5879298604017705,0.2536023054755043,0.45357236669293405,0.4617166015342307
frozenset({'GoodFellas (1990)'}),"frozenset({'Empire Strikes Back, The (1980)'})",0.1740976645435244,0.31104033970276007,0.10828025477707007,0.6219512195121952,1.9995837842337472,1.0,0.05412885805599507,1.8224094240120543,0.6052724431674985,0.28732394366197184,0.4512758840993651,0.4850370432031966
frozenset({'Glory (1989)'}),frozenset({'Pulp Fiction (1994)'}),0.14118895966029724,0.31210191082802546,0.0881104033970276,0.6240601503759399,1.9995396654902564,1.0,0.04404505929922782,1.8298089171974525,0.5820662129357975,0.24127906976744182,0.45349484823169034,0.45318653777300394
frozenset({'Young Frankenstein (1974)'}),"frozenset({'Fugitive, The (1993)'})",0.14968152866242038,0.2802547770700637,0.08386411889596602,0.5602836879432624,1.9991940683430047,1.0,0.041915155449173055,1.6368399424696942,0.5877779358080879,0.24233128834355824,0.3890667168769221,0.4297630560928434
frozenset({'Psycho (1960)'}),frozenset({'Monty Python and the Holy Grail (1974)'}),0.19639065817409768,0.25690021231422505,0.10084925690021232,0.5135135135135135,1.9988831807013625,1.0,0.05039645511875623,1.5274828969096486,0.6218452339567545,0.286144578313253,0.34532818532818527,0.45303774849229395
frozenset({'Butch Cassidy and the Sundance Kid (1969)'}),frozenset({'Monty Python and the Holy Grail (1974)'}),0.1613588110403397,0.25690021231422505,0.08280254777070063,0.5131578947368421,1.997498912570683,1.0,0.041349434955666446,1.526367131462673,0.5954560207724765,0.24683544303797464,0.3448496240601504,0.41773597216180947
"frozenset({""One Flew Over the Cuckoo's Nest (1975)""})",frozenset({'Monty Python and the Holy Grail (1974)'}),0.24416135881104034,0.25690021231422505,0.12526539278131635,0.5130434782608696,1.9970535393460296,1.0,0.0625402878638304,1.5260084925690023,0.6605408493620262,0.3333333333333333,0.34469565217391307,0.5003233920229968
frozenset({'E.T. the Extra-Terrestrial (1982)'}),"frozenset({'Silence of the Lambs, The (1991)'})",0.21125265392781317,0.3651804670912951,0.15392781316348195,0.728643216080402,1.9952962486852868,1.0,0.07678247032784742,2.3394275379413383,0.6324221469346081,0.364321608040201,0.57254499924371,0.5750774219936894
frozenset({'Good Will Hunting (1997)'}),frozenset({'L.A. Confidential (1997)'}),0.1740976645435244,0.2537154989384289,0.0881104033970276,0.5060975609756098,1.9947443616695582,1.0,0.04393912757335208,1.5109957799271316,0.6038033883606404,0.25937499999999997,0.33818478298580995,0.4266889478518216
"frozenset({'Hunt for Red October, The (1990)'})",frozenset({'Pulp Fiction (1994)'}),0.1602972399150743,0.31210191082802546,0.09978768577494693,0.6225165562913908,1.9945938640356808,1.0,0.0497586108969938,1.8223265169292664,0.5938348979207575,0.2678062678062678,0.45125091979396625,0.4711222237239267
frozenset({'Apollo 13 (1995)'}),"frozenset({'Princess Bride, The (1987)'})",0.21231422505307856,0.2632696390658174,0.11146496815286625,0.525,1.9941532258064518,1.0,0.055569078754603526,1.5510112861772267,0.6329097676806571,0.30612244897959184,0.3552593659942363,0.4741935483870968
frozenset({'When Harry Met Sally... (1989)'}),"frozenset({'Empire Strikes Back, The (1980)'})",0.2229299363057325,0.31104033970276007,0.13800424628450106,0.6190476190476191,1.9902486591906388,1.0,0.06866404316605136,1.8085191082802548,0.6402900378310213,0.34852546916890076,0.44706141316310816,0.5313668129367788
frozenset({'Pulp Fiction (1994)'}),"frozenset({'Princess Bride, The (1987)'})",0.31210191082802546,0.2632696390658174,0.16348195329087048,0.5238095238095238,1.98963133640553,1.0,0.08131499587542429,1.5471337579617837,0.723063973063973,0.39690721649484534,0.35364347468093865,0.5723886328725039
"frozenset({'Princess Bride, The (1987)'})",frozenset({'Pulp Fiction (1994)'}),0.2632696390658174,0.31210191082802546,0.16348195329087048,0.6209677419354839,1.98963133640553,1.0,0.08131499587542429,1.814880065049465,0.6751375425727011,0.39690721649484534,0.44899940262843485,0.5723886328725039
"frozenset({""One Flew Over the Cuckoo's Nest (1975)""})","frozenset({'Silence of the Lambs, The (1991)'})",0.24416135881104034,0.3651804670912951,0.17728237791932058,0.726086956521739,1.9882962588473205,1.0,0.08811941886305957,2.3175951201428906,0.6576229563345218,0.41031941031941027,0.5685182492365856,0.6057760364004044
frozenset({'2001: A Space Odyssey (1968)'}),frozenset({'Pulp Fiction (1994)'}),0.19851380042462846,0.31210191082802546,0.12314225053078556,0.6203208556149732,1.9875586598275672,1.0,0.061185714092525725,1.8117879250022426,0.6199360584608359,0.31780821917808216,0.4480590215884332,0.5074393393721124
"frozenset({'Bridge on the River Kwai, The (1957)'})","frozenset({'Empire Strikes Back, The (1980)'})",0.14437367303609341,0.31104033970276007,0.08917197452229299,0.6176470588235294,1.9857458341698455,1.0,0.04426593821701128,1.801894496162012,0.5801725156563866,0.24347826086956517,0.44502855071150194,0.45216823930937566
frozenset({'Taxi Driver (1976)'}),"frozenset({'Godfather, The (1972)'})",0.15498938428874734,0.37261146496815284,0.11464968152866242,0.7397260273972603,1.985247629083246,1.0,0.05689885999432027,2.4104927924907815,0.5873115577889448,0.27763496143958866,0.5851470690494404,0.523709167544784
frozenset({'Apocalypse Now (1979)'}),"frozenset({'Silence of the Lambs, The (1991)'})",0.17728237791932058,0.3651804670912951,0.12845010615711253,0.7245508982035929,1.9840899596156527,1.0,0.06371004458147954,2.304670912951168,0.602868568381765,0.31025641025641026,0.5660985720865961,0.5381475421250522
"frozenset({'Blues Brothers, The (1980)'})",frozenset({'Pulp Fiction (1994)'}),0.17834394904458598,0.31210191082802546,0.11040339702760085,0.6190476190476191,1.9834791059280856,1.0,0.05474190974616956,1.8057324840764335,0.6034585569469291,0.29050279329608936,0.44620811287477957,0.48639455782312924
frozenset({'Beauty and the Beast (1991)'}),"frozenset({""Schindler's List (1993)""})",0.1464968152866242,0.2813163481953291,0.08174097664543524,0.5579710144927537,1.9834290401968828,1.0,0.04052902754675646,1.6258744909679441,0.5809265361504168,0.23619631901840488,0.38494637467086257,0.4242685261143013
frozenset({'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)'}),"frozenset({'Empire Strikes Back, The (1980)'})",0.16348195329087048,0.31104033970276007,0.10084925690021232,0.6168831168831169,1.9832897477948674,1.0,0.04999977461334921,1.7983014861995754,0.5926796687149346,0.26988636363636365,0.4439197166469895,0.4705575993971899
frozenset({'Gone with the Wind (1939)'}),"frozenset({'Silence of the Lambs, The (1991)'})",0.12314225053078556,0.3651804670912951,0.08917197452229299,0.7241379310344828,1.9829591018444268,1.0,0.044202829954787436,2.3012208067940554,0.5653176524847227,0.2234042553191489,0.5654480452081652,0.48416198877305533
"frozenset({'Wizard of Oz, The (1939)'})","frozenset({'Silence of the Lambs, The (1991)'})",0.1921443736730361,0.3651804670912951,0.13906581740976645,0.723756906077348,1.9819157137350636,1.0,0.06889844528288279,2.2980467091295114,0.6132750198112168,0.33248730964467005,0.5648478353258558,0.5522854297828601
frozenset({'Forrest Gump (1994)'}),frozenset({'Pulp Fiction (1994)'}),0.23885350318471338,0.31210191082802546,0.1475583864118896,0.6177777777777778,1.9794104308390024,1.0,0.07301175165997269,1.7997333728336544,0.6500707383883689,0.3657894736842105,0.4443621399176954,0.5452834467120181
frozenset({'Citizen Kane (1941)'}),"frozenset({'Silence of the Lambs, The (1991)'})",0.17197452229299362,0.3651804670912951,0.12420382165605096,0.7222222222222223,1.977713178294574,1.0,0.06140208527729321,2.285350318471339,0.5970414201183434,0.30077120822622105,0.5624303232998886,0.5311692506459949
frozenset({'Gandhi (1982)'}),"frozenset({'Princess Bride, The (1987)'})",0.15498938428874734,0.2632696390658174,0.08067940552016985,0.5205479452054794,1.977242598320813,1.0,0.03987540625943806,1.5366090385198665,0.584898175085956,0.23899371069182387,0.34921637519245186,0.41349977905435265
frozenset({'Willy Wonka and the Chocolate Factory (1971)'}),frozenset({'Monty Python and the Holy Grail (1974)'}),0.20063694267515925,0.25690021231422505,0.10191082802547771,0.5079365079365079,1.9771743408107043,1.0,0.0503671548541523,1.5101705362646394,0.618276892430279,0.28656716417910444,0.3378231292517006,0.4523153614062705
frozenset({'Much Ado About Nothing (1993)'}),"frozenset({'Fugitive, The (1993)'})",0.1475583864118896,0.2802547770700637,0.08174097664543524,0.5539568345323741,1.9766187050359714,1.0,0.040387033956752805,1.6136223546332444,0.5796121686532645,0.23619631901840488,0.38027630992551087,0.42281175059952036
frozenset({'Vertigo (1958)'}),"frozenset({""Schindler's List (1993)""})",0.17197452229299362,0.2813163481953291,0.09554140127388536,0.5555555555555556,1.9748427672955977,1.0,0.04716215667978418,1.6170382165605095,0.5961538461538461,0.26706231454005935,0.3815854258985722,0.4475890985324948
"frozenset({'Terminator, The (1984)'})","frozenset({'Shawshank Redemption, The (1994)'})",0.23036093418259024,0.27070063694267515,0.12314225053078556,0.5345622119815668,1.9747357007319057,1.0,0.06078339892084872,1.5669105127073217,0.6413436385255649,0.32584269662921345,0.36180146097035804,0.4947320863829403
frozenset({'Lawrence of Arabia (1962)'}),"frozenset({'Empire Strikes Back, The (1980)'})",0.15392781316348195,0.31104033970276007,0.09447983014861996,0.613793103448276,1.973355301871249,1.0,0.046602070852547556,1.7839134061267823,0.5829867621558372,0.25501432664756446,0.43943467403432357,0.4587736848299401
"frozenset({'Fish Called Wanda, A (1988)'})","frozenset({'Silence of the Lambs, The (1991)'})",0.17091295116772823,0.3651804670912951,0.12314225053078556,0.7204968944099379,1.9729885887620975,1.0,0.06072817919140286,2.2712432177400337,0.5948165481919733,0.2982005141388175,0.5597124992210059,0.5288530983677597
frozenset({'Citizen Kane (1941)'}),frozenset({'Raiders of the Lost Ark (1981)'}),0.17197452229299362,0.36942675159235666,0.12526539278131635,0.7283950617283951,1.9716900808854834,1.0,0.061733403653968386,2.3216560509554145,0.5951760104302477,0.3010204081632653,0.5692729766803841,0.533737760749255
"frozenset({""It's a Wonderful Life (1946)""})","frozenset({'Silence of the Lambs, The (1991)'})",0.18577494692144372,0.3651804670912951,0.1337579617834395,0.7200000000000001,1.9716279069767446,1.0,0.06591657989280611,2.26721261753109,0.6052440967695204,0.32061068702290074,0.5589297658862877,0.543139534883721
"frozenset({'Wizard of Oz, The (1939)'})","frozenset({'Fugitive, The (1993)'})",0.1921443736730361,0.2802547770700637,0.10615711252653928,0.5524861878453039,1.971371170266198,1.0,0.052307733917535536,1.6083195722261543,0.609934296977661,0.2898550724637681,0.378233022050555,0.46563703331659134
frozenset({'Vertigo (1958)'}),frozenset({'Monty Python and the Holy Grail (1974)'}),0.17197452229299362,0.25690021231422505,0.0870488322717622,0.5061728395061729,1.9703091521273342,1.0,0.04286854098205471,1.5047770700636944,0.5947467166979362,0.2546583850931677,0.33544973544973544,0.4225079073563922
frozenset({'Aliens (1986)'}),"frozenset({'Shawshank Redemption, The (1994)'})",0.2229299363057325,0.27070063694267515,0.11889596602972399,0.5333333333333333,1.9701960784313726,1.0,0.05854869027817221,1.5627843494085532,0.6337090163934427,0.31728045325779036,0.3601164483260553,0.48627450980392156
frozenset({'Monty Python and the Holy Grail (1974)'}),"frozenset({'Shawshank Redemption, The (1994)'})",0.25690021231422505,0.27070063694267515,0.13694267515923567,0.5330578512396694,1.96917841516772,1.0,0.06739962405506647,1.5618623527422355,0.6623255813953488,0.3505434782608695,0.35973871305352056,0.5194701020904229
"frozenset({'Shawshank Redemption, The (1994)'})",frozenset({'Monty Python and the Holy Grail (1974)'}),0.27070063694267515,0.25690021231422505,0.13694267515923567,0.5058823529411764,1.9691784151677199,1.0,0.06739962405506647,1.5038924274593064,0.6748586709996277,0.3505434782608695,0.3350588235294117,0.5194701020904229
frozenset({'Brazil (1985)'}),frozenset({'Raiders of the Lost Ark (1981)'}),0.1475583864118896,0.36942675159235666,0.10721868365180467,0.7266187050359713,1.9668816670801292,1.0,0.05270666828945056,2.3065705665437486,0.576674105766741,0.2616580310880829,0.5664559261681564,0.5084242950467213
frozenset({'E.T. the Extra-Terrestrial (1982)'}),"frozenset({'Princess Bride, The (1987)'})",0.21125265392781317,0.2632696390658174,0.10934182590233546,0.5175879396984925,1.9659993515966931,1.0,0.05372541595106405,1.5271806440198161,0.6229533902180873,0.29941860465116277,0.345198615556167,0.4664552601718269
frozenset({'Casablanca (1942)'}),"frozenset({'Silence of the Lambs, The (1991)'})",0.22929936305732485,0.3651804670912951,0.16454352441613587,0.7175925925925926,1.9650355297157622,1.0,0.08080787591112554,2.2478855591521354,0.6372167422020795,0.38271604938271603,0.5551374953548865,0.584086993970715
frozenset({'Independence Day (ID4) (1996)'}),frozenset({'Jerry Maguire (1996)'}),0.24203821656050956,0.2611464968152866,0.12420382165605096,0.5131578947368421,1.9650192554557127,1.0,0.06099638930585419,1.5176450335686007,0.6479207067442361,0.3277310924369748,0.34108439201451907,0.49438382541720155
frozenset({'Raising Arizona (1987)'}),"frozenset({'Silence of the Lambs, The (1991)'})",0.18789808917197454,0.3651804670912951,0.13481953290870488,0.7175141242937852,1.9648206543161213,1.0,0.06620282093932141,2.247261146496815,0.6046626524625599,0.3223350253807106,0.5550138881015814,0.5433500854027066
frozenset({'Citizen Kane (1941)'}),"frozenset({'Empire Strikes Back, The (1980)'})",0.17197452229299362,0.31104033970276007,0.10509554140127389,0.6111111111111112,1.964732650739477,1.0,0.05160452756704127,1.7716105550500456,0.5930069930069931,0.27808988764044945,0.43554185927067296,0.4744975350777399
"frozenset({'Usual Suspects, The (1995)'})","frozenset({'Princess Bride, The (1987)'})",0.24628450106157113,0.2632696390658174,0.12738853503184713,0.5172413793103449,1.9646829810901003,1.0,0.06254930332986237,1.5260843190779498,0.6514553990610328,0.3333333333333333,0.34472821226274475,0.5005561735261401
"frozenset({'Manchurian Candidate, The (1962)'})",frozenset({'Raiders of the Lost Ark (1981)'}),0.11995753715498939,0.36942675159235666,0.0870488322717622,0.7256637168141592,1.964296612755569,1.0,0.04273330899157504,2.2985411958085056,0.5578275324369648,0.2163588390501319,0.564941449897202,0.4806479503611026
"frozenset({'Sting, The (1973)'})","frozenset({""Schindler's List (1993)""})",0.1921443736730361,0.2813163481953291,0.10615711252653928,0.5524861878453039,1.9639320337746276,1.0,0.05210375899856203,1.6059474194647585,0.6075558475689882,0.2890173410404624,0.37731460701665626,0.46492233920567083
frozenset({'Braveheart (1995)'}),frozenset({'Monty Python and the Holy Grail (1974)'}),0.24628450106157113,0.25690021231422505,0.12420382165605096,0.5043103448275862,1.9630592761470504,1.0,0.060933281043630355,1.4991230499399981,0.6508968339954255,0.3277310924369748,0.33294334975369455,0.4938907096038757
frozenset({'Unforgiven (1992)'}),frozenset({'Raiders of the Lost Ark (1981)'}),0.13906581740976645,0.36942675159235666,0.10084925690021232,0.7251908396946566,1.9630165833113982,1.0,0.0494746237169865,2.2945859872611476,0.5698228308131612,0.24739583333333334,0.5641915336571827,0.49908967272089155
frozenset({'Jerry Maguire (1996)'}),"frozenset({'Rock, The (1996)'})",0.2611464968152866,0.25477707006369427,0.1305732484076433,0.5,1.9625,1.0,0.06403910909164671,1.4904458598726116,0.6637931034482758,0.33884297520661155,0.32905982905982906,0.50625
"frozenset({'Rock, The (1996)'})",frozenset({'Jerry Maguire (1996)'}),0.25477707006369427,0.2611464968152866,0.1305732484076433,0.5125,1.9625,1.0,0.06403910909164671,1.5155969296096685,0.658119658119658,0.33884297520661155,0.3401939655172413,0.50625
"frozenset({'Lion King, The (1994)'})","frozenset({'Silence of the Lambs, The (1991)'})",0.14225053078556263,0.3651804670912951,0.10191082802547771,0.7164179104477613,1.9618188129121836,1.0,0.049963712749221297,2.238574142362276,0.5715759075907592,0.2513089005235602,0.5532870763240654,0.4977438389448109
frozenset({'Big Night (1996)'}),frozenset({'Fargo (1996)'}),0.12314225053078556,0.4309978768577495,0.1040339702760085,0.8448275862068966,1.960166468489893,1.0,0.050959921745754845,3.6669025713611707,0.5586302317537184,0.23113207547169812,0.7272902727740608,0.5431034482758621
frozenset({'Pulp Fiction (1994)'}),"frozenset({'Shawshank Redemption, The (1994)'})",0.31210191082802546,0.27070063694267515,0.16560509554140126,0.5306122448979592,1.9601440576230493,1.0,0.08111890948922877,1.553724729991692,0.7120726495726496,0.3969465648854961,0.35638534889938517,0.571188475390156
"frozenset({'Shawshank Redemption, The (1994)'})",frozenset({'Pulp Fiction (1994)'}),0.27070063694267515,0.31210191082802546,0.16560509554140126,0.6117647058823529,1.960144057623049,1.0,0.08111890948922877,1.7718587145338736,0.6716493113873028,0.3969465648854961,0.43562091503267963,0.571188475390156
frozenset({'To Kill a Mockingbird (1962)'}),"frozenset({'Fugitive, The (1993)'})",0.20488322717622082,0.2802547770700637,0.11252653927813164,0.5492227979274611,1.9597268016957134,1.0,0.05510703612046466,1.5966761842008932,0.6159155603698013,0.301994301994302,0.3736989316337291,0.47536897472130635
frozenset({'12 Angry Men (1957)'}),"frozenset({'Silence of the Lambs, The (1991)'})",0.11571125265392782,0.3651804670912951,0.08280254777070063,0.7155963302752293,1.9595690206955407,1.0,0.04054705847882041,2.232107389904801,0.5537599655246713,0.208,0.5519928814703444,0.47117025816087044
"frozenset({'Hunt for Red October, The (1990)'})",frozenset({'Return of the Jedi (1983)'}),0.1602972399150743,0.4023354564755839,0.12632696390658174,0.7880794701986755,1.9587621660347025,1.0,0.061833700713574136,2.820229564755839,0.582912811142156,0.2895377128953771,0.6454189359274465,0.5510318195320554
frozenset({'Citizen Kane (1941)'}),frozenset({'Pulp Fiction (1994)'}),0.17197452229299362,0.31210191082802546,0.10509554140127389,0.6111111111111112,1.9580498866213154,1.0,0.051421964379893714,1.7688808007279349,0.5909090909090909,0.2773109243697479,0.4346707818930042,0.4739229024943311
frozenset({'Star Trek: The Wrath of Khan (1982)'}),"frozenset({'Shawshank Redemption, The (1994)'})",0.1602972399150743,0.27070063694267515,0.08492569002123142,0.5298013245033113,1.9571484222828206,1.0,0.04153312507606799,1.551045124248677,0.5824115044247787,0.24539877300613494,0.355273431851702,0.42176340734969486
frozenset({'Dead Poets Society (1989)'}),frozenset({'Pulp Fiction (1994)'}),0.19639065817409768,0.31210191082802546,0.11995753715498939,0.6108108108108108,1.9570876999448428,1.0,0.058663637470079924,1.7675159235668791,0.6085502858278488,0.3087431693989071,0.4342342342342342,0.49758227615370476
frozenset({'Rear Window (1954)'}),"frozenset({'Shawshank Redemption, The (1994)'})",0.19639065817409768,0.27070063694267515,0.1040339702760085,0.5297297297297298,1.9568839427662958,1.0,0.050870894018689064,1.550808990409254,0.6084840805542826,0.28654970760233917,0.35517526259884347,0.45702172760996296
frozenset({'Blade Runner (1982)'}),"frozenset({'Shawshank Redemption, The (1994)'})",0.23248407643312102,0.27070063694267515,0.12314225053078556,0.5296803652968036,1.9567015847434863,1.0,0.060208662961310125,1.5506462185393604,0.6370367720703963,0.3240223463687151,0.3551075751231281,0.49229116304055864
frozenset({'Sleepless in Seattle (1993)'}),"frozenset({'Silence of the Lambs, The (1991)'})",0.1337579617834395,0.3651804670912951,0.09554140127388536,0.7142857142857143,1.955980066445183,1.0,0.046695606312629326,2.2218683651804674,0.5642156862745099,0.2368421052631579,0.5499283325370282,0.48795681063122925
"frozenset({'Terminator, The (1984)'})","frozenset({'Silence of the Lambs, The (1991)'})",0.23036093418259024,0.3651804670912951,0.16454352441613587,0.7142857142857142,1.9559800664451825,1.0,0.08042021087175048,2.2218683651804665,0.6350344827586207,0.3817733990147783,0.549928332537028,0.5824335548172757
"frozenset({'Maltese Falcon, The (1941)'})","frozenset({'Silence of the Lambs, The (1991)'})",0.11889596602972399,0.3651804670912951,0.08492569002123142,0.7142857142857142,1.9559800664451825,1.0,0.041507205611226054,2.2218683651804665,0.5546987951807228,0.21276595744680848,0.549928332537028,0.47342192691029894
frozenset({'Babe (1995)'}),frozenset({'Raiders of the Lost Ark (1981)'}),0.16454352441613587,0.36942675159235666,0.11889596602972399,0.7225806451612904,1.9559510567297,1.0,0.05810918630911329,2.2729965930973197,0.5849972771827918,0.2864450127877238,0.5600521342456827,0.5222098628105303
"frozenset({'Sting, The (1973)'})","frozenset({'Empire Strikes Back, The (1980)'})",0.1921443736730361,0.31104033970276007,0.11677282377919321,0.6077348066298343,1.9538777742160542,1.0,0.05700817251995799,1.7563619508985975,0.6043125074662526,0.3021978021978022,0.43064127557057613,0.4915807138951219
"frozenset({'Sting, The (1973)'})","frozenset({'Fugitive, The (1993)'})",0.1921443736730361,0.2802547770700637,0.10509554140127389,0.5469613259668508,1.9516574585635358,1.0,0.05124616279227014,1.5887059189063226,0.6035917652212003,0.2861271676300578,0.37055688652031477,0.4609806629834254
frozenset({'Die Hard (1988)'}),"frozenset({'Silence of the Lambs, The (1991)'})",0.17728237791932058,0.3651804670912951,0.12632696390658174,0.7125748502994013,1.9512950842501047,1.0,0.06158690233094875,2.20864295824487,0.5925725128761182,0.30357142857142855,0.5472332926121003,0.5292525414287704
frozenset({'Psycho (1960)'}),"frozenset({'Princess Bride, The (1987)'})",0.19639065817409768,0.2632696390658174,0.10084925690021232,0.5135135135135135,1.9505231037489101,1.0,0.0491455592068193,1.5143901863647087,0.6064103455468262,0.28106508875739644,0.33966819845782376,0.4482890148212729
"frozenset({'Fish Called Wanda, A (1988)'})","frozenset({'Fugitive, The (1993)'})",0.17091295116772823,0.2802547770700637,0.09341825902335456,0.546583850931677,1.9503105590062113,1.0,0.0455190879954562,1.587383299886572,0.587708066581306,0.2611275964391691,0.3700324300555159,0.4399585921325052
frozenset({'Casablanca (1942)'}),"frozenset({'Shawshank Redemption, The (1994)'})",0.22929936305732485,0.27070063694267515,0.12101910828025478,0.5277777777777778,1.9496732026143793,1.0,0.058947624650087224,1.5443986511802172,0.6320139190952587,0.31932773109243695,0.35249878699660364,0.4874183006535948
